scope,operator_or_method,route_class,nvidia_execution_path,source_file,in_full_config,int8_related_hint,note
aten,tanh_,aten_python_register,aten -> FlagGems Python register (Triton/backend-specific implementation),src/flag_gems/__init__.py + src/flag_gems/runtime/register.py,true,false,Registered by flag_gems.enable(...)
aten,tanh_backward,aten_python_register,aten -> FlagGems Python register (Triton/backend-specific implementation),src/flag_gems/__init__.py + src/flag_gems/runtime/register.py,true,false,Registered by flag_gems.enable(...)
aten,threshold,aten_python_register,aten -> FlagGems Python register (Triton/backend-specific implementation),src/flag_gems/__init__.py + src/flag_gems/runtime/register.py,true,false,Registered by flag_gems.enable(...)
aten,threshold_backward,aten_python_register,aten -> FlagGems Python register (Triton/backend-specific implementation),src/flag_gems/__init__.py + src/flag_gems/runtime/register.py,true,false,Registered by flag_gems.enable(...)
aten,tile,aten_python_register,aten -> FlagGems Python register (Triton/backend-specific implementation),src/flag_gems/__init__.py + src/flag_gems/runtime/register.py,true,false,Registered by flag_gems.enable(...)
aten,topk,aten_python_register,aten -> FlagGems Python register (Triton/backend-specific implementation),src/flag_gems/__init__.py + src/flag_gems/runtime/register.py,true,false,Registered by flag_gems.enable(...)
aten,trace,aten_python_register,aten -> FlagGems Python register (Triton/backend-specific implementation),src/flag_gems/__init__.py + src/flag_gems/runtime/register.py,true,false,Registered by flag_gems.enable(...)
aten,triu,aten_python_register,aten -> FlagGems Python register (Triton/backend-specific implementation),src/flag_gems/__init__.py + src/flag_gems/runtime/register.py,true,false,Registered by flag_gems.enable(...)
aten,triu_,aten_python_register,aten -> FlagGems Python register (Triton/backend-specific implementation),src/flag_gems/__init__.py + src/flag_gems/runtime/register.py,true,false,Registered by flag_gems.enable(...)
aten,true_divide.Scalar,aten_python_register,aten -> FlagGems Python register (Triton/backend-specific implementation),src/flag_gems/__init__.py + src/flag_gems/runtime/register.py,true,false,Registered by flag_gems.enable(...)
aten,true_divide.Tensor,aten_python_register,aten -> FlagGems Python register (Triton/backend-specific implementation),src/flag_gems/__init__.py + src/flag_gems/runtime/register.py,true,false,Registered by flag_gems.enable(...)
aten,true_divide_.Scalar,aten_python_register,aten -> FlagGems Python register (Triton/backend-specific implementation),src/flag_gems/__init__.py + src/flag_gems/runtime/register.py,true,false,Registered by flag_gems.enable(...)
aten,true_divide_.Tensor,aten_python_register,aten -> FlagGems Python register (Triton/backend-specific implementation),src/flag_gems/__init__.py + src/flag_gems/runtime/register.py,true,false,Registered by flag_gems.enable(...)
aten,uniform_,aten_python_register,aten -> FlagGems Python register (Triton/backend-specific implementation),src/flag_gems/__init__.py + src/flag_gems/runtime/register.py,true,false,Registered by flag_gems.enable(...)
aten,upsample_nearest1d,aten_python_register,aten -> FlagGems Python register (Triton/backend-specific implementation),src/flag_gems/__init__.py + src/flag_gems/runtime/register.py,true,false,Registered by flag_gems.enable(...)
aten,upsample_nearest2d,aten_python_register,aten -> FlagGems Python register (Triton/backend-specific implementation),src/flag_gems/__init__.py + src/flag_gems/runtime/register.py,true,false,Registered by flag_gems.enable(...)
aten,var_mean.correction,aten_python_register,aten -> FlagGems Python register (Triton/backend-specific implementation),src/flag_gems/__init__.py + src/flag_gems/runtime/register.py,true,false,Registered by flag_gems.enable(...)
aten,vdot,aten_python_register,aten -> FlagGems Python register (Triton/backend-specific implementation),src/flag_gems/__init__.py + src/flag_gems/runtime/register.py,true,false,Registered by flag_gems.enable(...)
aten,vstack,aten_python_register,aten -> FlagGems Python register (Triton/backend-specific implementation),src/flag_gems/__init__.py + src/flag_gems/runtime/register.py,true,false,Registered by flag_gems.enable(...)
aten,where.ScalarOther,aten_python_register,aten -> FlagGems Python register (Triton/backend-specific implementation),src/flag_gems/__init__.py + src/flag_gems/runtime/register.py,true,false,Registered by flag_gems.enable(...)
aten,where.ScalarSelf,aten_python_register,aten -> FlagGems Python register (Triton/backend-specific implementation),src/flag_gems/__init__.py + src/flag_gems/runtime/register.py,true,false,Registered by flag_gems.enable(...)
aten,where.self,aten_python_register,aten -> FlagGems Python register (Triton/backend-specific implementation),src/flag_gems/__init__.py + src/flag_gems/runtime/register.py,true,false,Registered by flag_gems.enable(...)
aten,where.self_out,aten_python_register,aten -> FlagGems Python register (Triton/backend-specific implementation),src/flag_gems/__init__.py + src/flag_gems/runtime/register.py,true,false,Registered by flag_gems.enable(...)
aten,zero_,aten_python_register,aten -> FlagGems Python register (Triton/backend-specific implementation),src/flag_gems/__init__.py + src/flag_gems/runtime/register.py,true,false,Registered by flag_gems.enable(...)
aten,zeros,aten_patch_cpp,aten -> FlagGems C++ aten_patch (CUDA),src/flag_gems/csrc/aten_patch.cpp,true,false,"If also in _FULL_CONFIG, Python registration is excluded by cpp_patched_ops"
aten,zeros_like,aten_python_register,aten -> FlagGems Python register (Triton/backend-specific implementation),src/flag_gems/__init__.py + src/flag_gems/runtime/register.py,true,false,Registered by flag_gems.enable(...)
flag_gems,flag_gems::add_tensor,custom_cuda_cxx,flag_gems namespace custom op -> CUDA C++ extension,src/flag_gems/csrc/cstub.cpp,false,false,Requires USE_C_EXTENSION build/runtime availability
flag_gems,flag_gems::addmm,custom_cuda_cxx,flag_gems namespace custom op -> CUDA C++ extension,src/flag_gems/csrc/cstub.cpp,false,true,Requires USE_C_EXTENSION build/runtime availability
flag_gems,flag_gems::argmax,custom_cuda_cxx,flag_gems namespace custom op -> CUDA C++ extension,src/flag_gems/csrc/cstub.cpp,false,false,Requires USE_C_EXTENSION build/runtime availability
flag_gems,flag_gems::bmm,custom_cuda_cxx,flag_gems namespace custom op -> CUDA C++ extension,src/flag_gems/csrc/cstub.cpp,false,true,Requires USE_C_EXTENSION build/runtime availability
flag_gems,flag_gems::cat,custom_cuda_cxx,flag_gems namespace custom op -> CUDA C++ extension,src/flag_gems/csrc/cstub.cpp,false,false,Requires USE_C_EXTENSION build/runtime availability
flag_gems,flag_gems::contiguous,custom_cuda_cxx,flag_gems namespace custom op -> CUDA C++ extension,src/flag_gems/csrc/cstub.cpp,false,false,Requires USE_C_EXTENSION build/runtime availability
flag_gems,flag_gems::copy_,custom_cuda_cxx,flag_gems namespace custom op -> CUDA C++ extension,src/flag_gems/csrc/cstub.cpp,false,false,Requires USE_C_EXTENSION build/runtime availability
flag_gems,flag_gems::div.Scalar,custom_cuda_cxx,flag_gems namespace custom op -> CUDA C++ extension,src/flag_gems/csrc/cstub.cpp,false,false,Requires USE_C_EXTENSION build/runtime availability
flag_gems,flag_gems::div.Scalar_mode,custom_cuda_cxx,flag_gems namespace custom op -> CUDA C++ extension,src/flag_gems/csrc/cstub.cpp,false,false,Requires USE_C_EXTENSION build/runtime availability
flag_gems,flag_gems::div.Tensor,custom_cuda_cxx,flag_gems namespace custom op -> CUDA C++ extension,src/flag_gems/csrc/cstub.cpp,false,false,Requires USE_C_EXTENSION build/runtime availability
flag_gems,flag_gems::div.Tensor_mode,custom_cuda_cxx,flag_gems namespace custom op -> CUDA C++ extension,src/flag_gems/csrc/cstub.cpp,false,false,Requires USE_C_EXTENSION build/runtime availability
flag_gems,flag_gems::div_.Scalar,custom_cuda_cxx,flag_gems namespace custom op -> CUDA C++ extension,src/flag_gems/csrc/cstub.cpp,false,false,Requires USE_C_EXTENSION build/runtime availability
flag_gems,flag_gems::div_.Scalar_mode,custom_cuda_cxx,flag_gems namespace custom op -> CUDA C++ extension,src/flag_gems/csrc/cstub.cpp,false,false,Requires USE_C_EXTENSION build/runtime availability
flag_gems,flag_gems::div_.Tensor,custom_cuda_cxx,flag_gems namespace custom op -> CUDA C++ extension,src/flag_gems/csrc/cstub.cpp,false,false,Requires USE_C_EXTENSION build/runtime availability
flag_gems,flag_gems::div_.Tensor_mode,custom_cuda_cxx,flag_gems namespace custom op -> CUDA C++ extension,src/flag_gems/csrc/cstub.cpp,false,false,Requires USE_C_EXTENSION build/runtime availability
flag_gems,flag_gems::divide.Scalar,custom_cuda_cxx,flag_gems namespace custom op -> CUDA C++ extension,src/flag_gems/csrc/cstub.cpp,false,false,Requires USE_C_EXTENSION build/runtime availability
flag_gems,flag_gems::divide.Scalar_mode,custom_cuda_cxx,flag_gems namespace custom op -> CUDA C++ extension,src/flag_gems/csrc/cstub.cpp,false,false,Requires USE_C_EXTENSION build/runtime availability
flag_gems,flag_gems::divide.Tensor,custom_cuda_cxx,flag_gems namespace custom op -> CUDA C++ extension,src/flag_gems/csrc/cstub.cpp,false,false,Requires USE_C_EXTENSION build/runtime availability
flag_gems,flag_gems::divide.Tensor_mode,custom_cuda_cxx,flag_gems namespace custom op -> CUDA C++ extension,src/flag_gems/csrc/cstub.cpp,false,false,Requires USE_C_EXTENSION build/runtime availability
flag_gems,flag_gems::divide_.Scalar,custom_cuda_cxx,flag_gems namespace custom op -> CUDA C++ extension,src/flag_gems/csrc/cstub.cpp,false,false,Requires USE_C_EXTENSION build/runtime availability
flag_gems,flag_gems::divide_.Scalar_mode,custom_cuda_cxx,flag_gems namespace custom op -> CUDA C++ extension,src/flag_gems/csrc/cstub.cpp,false,false,Requires USE_C_EXTENSION build/runtime availability
flag_gems,flag_gems::divide_.Tensor,custom_cuda_cxx,flag_gems namespace custom op -> CUDA C++ extension,src/flag_gems/csrc/cstub.cpp,false,false,Requires USE_C_EXTENSION build/runtime availability
flag_gems,flag_gems::divide_.Tensor_mode,custom_cuda_cxx,flag_gems namespace custom op -> CUDA C++ extension,src/flag_gems/csrc/cstub.cpp,false,false,Requires USE_C_EXTENSION build/runtime availability
flag_gems,flag_gems::embedding,custom_cuda_cxx,flag_gems namespace custom op -> CUDA C++ extension,src/flag_gems/csrc/cstub.cpp,false,false,Requires USE_C_EXTENSION build/runtime availability
flag_gems,flag_gems::embedding_backward,custom_cuda_cxx,flag_gems namespace custom op -> CUDA C++ extension,src/flag_gems/csrc/cstub.cpp,false,false,Requires USE_C_EXTENSION build/runtime availability
flag_gems,flag_gems::exponential_,custom_cuda_cxx,flag_gems namespace custom op -> CUDA C++ extension,src/flag_gems/csrc/cstub.cpp,false,false,Requires USE_C_EXTENSION build/runtime availability
flag_gems,flag_gems::fill.Scalar,custom_cuda_cxx,flag_gems namespace custom op -> CUDA C++ extension,src/flag_gems/csrc/cstub.cpp,false,false,Requires USE_C_EXTENSION build/runtime availability
flag_gems,flag_gems::fill.Tensor,custom_cuda_cxx,flag_gems namespace custom op -> CUDA C++ extension,src/flag_gems/csrc/cstub.cpp,false,false,Requires USE_C_EXTENSION build/runtime availability
flag_gems,flag_gems::fill_.Scalar,custom_cuda_cxx,flag_gems namespace custom op -> CUDA C++ extension,src/flag_gems/csrc/cstub.cpp,false,false,Requires USE_C_EXTENSION build/runtime availability
flag_gems,flag_gems::fill_.Tensor,custom_cuda_cxx,flag_gems namespace custom op -> CUDA C++ extension,src/flag_gems/csrc/cstub.cpp,false,false,Requires USE_C_EXTENSION build/runtime availability
flag_gems,flag_gems::flash_attn_varlen_func,custom_cuda_cxx,flag_gems namespace custom op -> CUDA C++ extension,src/flag_gems/csrc/cstub.cpp,false,false,Requires USE_C_EXTENSION build/runtime availability
flag_gems,flag_gems::floor_divide,custom_cuda_cxx,flag_gems namespace custom op -> CUDA C++ extension,src/flag_gems/csrc/cstub.cpp,false,false,Requires USE_C_EXTENSION build/runtime availability
flag_gems,flag_gems::floor_divide.Scalar,custom_cuda_cxx,flag_gems namespace custom op -> CUDA C++ extension,src/flag_gems/csrc/cstub.cpp,false,false,Requires USE_C_EXTENSION build/runtime availability
flag_gems,flag_gems::floor_divide_.Scalar,custom_cuda_cxx,flag_gems namespace custom op -> CUDA C++ extension,src/flag_gems/csrc/cstub.cpp,false,false,Requires USE_C_EXTENSION build/runtime availability
flag_gems,flag_gems::floor_divide_.Tensor,custom_cuda_cxx,flag_gems namespace custom op -> CUDA C++ extension,src/flag_gems/csrc/cstub.cpp,false,false,Requires USE_C_EXTENSION build/runtime availability
flag_gems,flag_gems::fused_add_rms_norm,custom_cuda_cxx,flag_gems namespace custom op -> CUDA C++ extension,src/flag_gems/csrc/cstub.cpp,false,false,Requires USE_C_EXTENSION build/runtime availability
flag_gems,flag_gems::max,custom_cuda_cxx,flag_gems namespace custom op -> CUDA C++ extension,src/flag_gems/csrc/cstub.cpp,false,false,Requires USE_C_EXTENSION build/runtime availability
flag_gems,flag_gems::max.dim,custom_cuda_cxx,flag_gems namespace custom op -> CUDA C++ extension,src/flag_gems/csrc/cstub.cpp,false,false,Requires USE_C_EXTENSION build/runtime availability
flag_gems,flag_gems::max.dim_max,custom_cuda_cxx,flag_gems namespace custom op -> CUDA C++ extension,src/flag_gems/csrc/cstub.cpp,false,false,Requires USE_C_EXTENSION build/runtime availability
flag_gems,flag_gems::mm,custom_cuda_cxx,flag_gems namespace custom op -> CUDA C++ extension,src/flag_gems/csrc/cstub.cpp,false,true,Requires USE_C_EXTENSION build/runtime availability
flag_gems,flag_gems::nonzero,custom_cuda_cxx,flag_gems namespace custom op -> CUDA C++ extension,src/flag_gems/csrc/cstub.cpp,false,false,Requires USE_C_EXTENSION build/runtime availability
flag_gems,flag_gems::remainder.Scalar,custom_cuda_cxx,flag_gems namespace custom op -> CUDA C++ extension,src/flag_gems/csrc/cstub.cpp,false,false,Requires USE_C_EXTENSION build/runtime availability
flag_gems,flag_gems::remainder.Scalar_Tensor,custom_cuda_cxx,flag_gems namespace custom op -> CUDA C++ extension,src/flag_gems/csrc/cstub.cpp,false,false,Requires USE_C_EXTENSION build/runtime availability
flag_gems,flag_gems::remainder.Tensor,custom_cuda_cxx,flag_gems namespace custom op -> CUDA C++ extension,src/flag_gems/csrc/cstub.cpp,false,false,Requires USE_C_EXTENSION build/runtime availability
flag_gems,flag_gems::remainder_.Scalar,custom_cuda_cxx,flag_gems namespace custom op -> CUDA C++ extension,src/flag_gems/csrc/cstub.cpp,false,false,Requires USE_C_EXTENSION build/runtime availability
flag_gems,flag_gems::remainder_.Tensor,custom_cuda_cxx,flag_gems namespace custom op -> CUDA C++ extension,src/flag_gems/csrc/cstub.cpp,false,false,Requires USE_C_EXTENSION build/runtime availability
flag_gems,flag_gems::reshape_and_cache_flash,custom_cuda_cxx,flag_gems namespace custom op -> CUDA C++ extension,src/flag_gems/csrc/cstub.cpp,false,false,Requires USE_C_EXTENSION build/runtime availability
flag_gems,flag_gems::rms_norm,custom_cuda_cxx,flag_gems namespace custom op -> CUDA C++ extension,src/flag_gems/csrc/cstub.cpp,false,false,Requires USE_C_EXTENSION build/runtime availability
flag_gems,flag_gems::rotary_embedding,custom_cuda_cxx,flag_gems namespace custom op -> CUDA C++ extension,src/flag_gems/csrc/cstub.cpp,false,false,Requires USE_C_EXTENSION build/runtime availability
flag_gems,flag_gems::rotary_embedding_inplace,custom_cuda_cxx,flag_gems namespace custom op -> CUDA C++ extension,src/flag_gems/csrc/cstub.cpp,false,false,Requires USE_C_EXTENSION build/runtime availability
flag_gems,flag_gems::rwkv_ka_fusion,custom_cuda_cxx,flag_gems namespace custom op -> CUDA C++ extension,src/flag_gems/csrc/cstub.cpp,false,false,Requires USE_C_EXTENSION build/runtime availability
flag_gems,flag_gems::rwkv_mm_sparsity,custom_cuda_cxx,flag_gems namespace custom op -> CUDA C++ extension,src/flag_gems/csrc/cstub.cpp,false,true,Requires USE_C_EXTENSION build/runtime availability
flag_gems,flag_gems::softmax,custom_cuda_cxx,flag_gems namespace custom op -> CUDA C++ extension,src/flag_gems/csrc/cstub.cpp,false,false,Requires USE_C_EXTENSION build/runtime availability
flag_gems,flag_gems::softmax_backward,custom_cuda_cxx,flag_gems namespace custom op -> CUDA C++ extension,src/flag_gems/csrc/cstub.cpp,false,false,Requires USE_C_EXTENSION build/runtime availability
flag_gems,flag_gems::sort,custom_cuda_cxx,flag_gems namespace custom op -> CUDA C++ extension,src/flag_gems/csrc/cstub.cpp,false,false,Requires USE_C_EXTENSION build/runtime availability
flag_gems,flag_gems::sort.stable,custom_cuda_cxx,flag_gems namespace custom op -> CUDA C++ extension,src/flag_gems/csrc/cstub.cpp,false,false,Requires USE_C_EXTENSION build/runtime availability
flag_gems,flag_gems::sum,custom_cuda_cxx,flag_gems namespace custom op -> CUDA C++ extension,src/flag_gems/csrc/cstub.cpp,false,false,Requires USE_C_EXTENSION build/runtime availability
flag_gems,flag_gems::sum.dim_IntList,custom_cuda_cxx,flag_gems namespace custom op -> CUDA C++ extension,src/flag_gems/csrc/cstub.cpp,false,false,Requires USE_C_EXTENSION build/runtime availability
flag_gems,flag_gems::to_copy,custom_cuda_cxx,flag_gems namespace custom op -> CUDA C++ extension,src/flag_gems/csrc/cstub.cpp,false,false,Requires USE_C_EXTENSION build/runtime availability
flag_gems,flag_gems::topk,custom_cuda_cxx,flag_gems namespace custom op -> CUDA C++ extension,src/flag_gems/csrc/cstub.cpp,false,false,Requires USE_C_EXTENSION build/runtime availability
flag_gems,flag_gems::true_divide.Tensor,custom_cuda_cxx,flag_gems namespace custom op -> CUDA C++ extension,src/flag_gems/csrc/cstub.cpp,false,false,Requires USE_C_EXTENSION build/runtime availability
flag_gems,flag_gems::true_divide_.Tensor,custom_cuda_cxx,flag_gems namespace custom op -> CUDA C++ extension,src/flag_gems/csrc/cstub.cpp,false,false,Requires USE_C_EXTENSION build/runtime availability
flag_gems,flag_gems::zeros,custom_cuda_cxx,flag_gems namespace custom op -> CUDA C++ extension,src/flag_gems/csrc/cstub.cpp,false,false,Requires USE_C_EXTENSION build/runtime availability
vllm_lib_patch,_C::silu_and_mul,vllm_library_patch,vLLM custom op -> FlagGems patch target `custom_silu_and_mul`,src/flag_gems/patches/patch_vllm_all.py,false,false,Activated by apply_gems_patches_to_vllm(...)
vllm_lib_patch,_C::cutlass_scaled_mm,vllm_library_patch,vLLM custom op -> FlagGems patch target `custom_cutlass_scaled_mm`,src/flag_gems/patches/patch_vllm_all.py,false,true,Activated by apply_gems_patches_to_vllm(...)
vllm_lib_patch,_moe_C::moe_align_block_size,vllm_library_patch,vLLM custom op -> FlagGems patch target `custom_moe_align_block_size`,src/flag_gems/patches/patch_vllm_all.py,false,false,Activated by apply_gems_patches_to_vllm(...)
vllm_lib_patch,_moe_C::topk_softmax,vllm_library_patch,vLLM custom op -> FlagGems patch target `custom_topk_softmax`,src/flag_gems/patches/patch_vllm_all.py,false,false,Activated by apply_gems_patches_to_vllm(...)
vllm_lib_patch,_moe_C::moe_sum,vllm_library_patch,vLLM custom op -> FlagGems patch target `custom_moe_sum`,src/flag_gems/patches/patch_vllm_all.py,false,false,Activated by apply_gems_patches_to_vllm(...)
vllm_lib_patch,_vllm_fa3_C::get_scheduler_metadata,vllm_library_patch,vLLM custom op -> FlagGems patch target `custom_get_scheduler_metadata`,src/flag_gems/patches/patch_vllm_all.py,false,false,Activated by apply_gems_patches_to_vllm(...)
vllm_lib_patch,_moe_C::grouped_topk,vllm_library_patch,vLLM custom op -> FlagGems patch target `custom_moe_grouped_topk`,src/flag_gems/patches/patch_vllm_all.py,false,false,Activated by apply_gems_patches_to_vllm(...)
vllm_lib_patch,_C::per_token_group_fp8_quant,vllm_library_patch,vLLM custom op -> FlagGems patch target `custom_per_token_group_fp8_quant`,src/flag_gems/patches/patch_vllm_all.py,false,true,Activated by apply_gems_patches_to_vllm(...)
vllm_lib_patch,_C::apply_repetition_penalties_,vllm_library_patch,vLLM custom op -> FlagGems patch target `custom_apply_repetition_penalties`,src/flag_gems/patches/patch_vllm_all.py,false,false,Activated by apply_gems_patches_to_vllm(...)
vllm_lib_patch,_C_cache_ops::concat_and_cache_mla,vllm_library_patch,vLLM custom op -> FlagGems patch target `custom_concat_and_cache_mla`,src/flag_gems/patches/patch_vllm_all.py,false,false,Activated by apply_gems_patches_to_vllm(...)
vllm_module_patch,vllm.model_executor.layers.layernorm.RMSNorm.forward_cuda,vllm_module_method_patch,vLLM module method monkey-patched to `custom_gems_rms_forward_cuda`,src/flag_gems/patches/patch_vllm_all.py,false,false,Patch applies only if module/class import succeeds
vllm_module_patch,vllm.model_executor.layers.rotary_embedding.RotaryEmbedding.forward_cuda,vllm_module_method_patch,vLLM module method monkey-patched to `custom_gems_rope_forward_cuda`,src/flag_gems/patches/patch_vllm_all.py,false,false,Patch applies only if module/class import succeeds
vllm_module_patch,vllm.attention.ops.paged_attn.PagedAttention.write_to_paged_cache,vllm_module_method_patch,vLLM module method monkey-patched to `custom_gems_write_to_paged_cache`,src/flag_gems/patches/patch_vllm_all.py,false,false,Patch applies only if module/class import succeeds
vllm_module_patch,vllm.model_executor.layers.activation.SiluAndMul.forward_cuda,vllm_module_method_patch,vLLM module method monkey-patched to `custom_gems_silu_and_mul`,src/flag_gems/patches/patch_vllm_all.py,false,false,Patch applies only if module/class import succeeds
vllm_module_patch,vllm.v1.attention.backends.mla.triton_mla.TritonMLAImpl._forward_decode,vllm_module_method_patch,vLLM module method monkey-patched to `custom_gems_flash_mla_forward`,src/flag_gems/patches/patch_vllm_all.py,false,false,Patch applies only if module/class import succeeds
vllm_module_patch,vllm.v1.attention.backends.flash_attn.FlashAttentionImpl.forward,vllm_module_method_patch,vLLM module method monkey-patched to `custom_gems_flash_attention_impl_forward`,src/flag_gems/patches/patch_vllm_all.py,false,false,Patch applies only if module/class import succeeds
vllm_module_patch,vllm.v1.attention.backends.mla.flashattn_mla.FlashAttnMLAImpl._forward_decode,vllm_module_method_patch,vLLM module method monkey-patched to `custom_gems_flashattn_mla_forward_decode`,src/flag_gems/patches/patch_vllm_all.py,false,false,Patch applies only if module/class import succeeds
